10.240.0.5 - - [13/Sep/2016:23:08:08 +0000] "GET /favicon.ico HTTP/1.1" 404 530 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.0.33 - - [13/Sep/2016:23:08:08 +0000] "GET /WebContent-6-05-2016/assets/sounds/music.mp3 HTTP/1.1" 304 183 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.1.16 - - [14/Sep/2016:03:26:23 +0000] "GET /favicon.ico HTTP/1.1" 404 530 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.5 - - [08/Oct/2016:08:31:10 +0000] "GET / HTTP/1.1" 200 689 "https://ide.c9.io/dscrivener/max_and_jak-again" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.5 - - [08/Oct/2016:08:31:10 +0000] "GET /icons/blank.gif HTTP/1.1" 200 431 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.5 - - [08/Oct/2016:08:31:10 +0000] "GET /icons/folder.gif HTTP/1.1" 200 508 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.5 - - [08/Oct/2016:08:31:10 +0000] "GET /favicon.ico HTTP/1.1" 404 530 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.1.14 - - [08/Oct/2016:08:31:14 +0000] "GET /WebContent-6-05-2016/ HTTP/1.1" 200 731 "https://max-and-jak-again-dscrivener.c9users.io/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.1.14 - - [08/Oct/2016:08:31:14 +0000] "GET /WebContent-6-05-2016/lib/phaser.js HTTP/1.1" 200 567499 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.5 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/pressurePlatesObj.js HTTP/1.1" 200 976 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.213 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/maxObj.js HTTP/1.1" 200 861 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.1.14 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/chutesObj.js HTTP/1.1" 200 668 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.1.12 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/woodDoorsObj.js HTTP/1.1" 200 759 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.1.30 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/cratesObj.js HTTP/1.1" 200 769 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.230 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/jakObj.js HTTP/1.1" 200 880 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.0.230 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/objects/endDoorsObj.js HTTP/1.1" 200 646 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
10.240.1.14 - - [08/Oct/2016:08:31:15 +0000] "GET /WebContent-6-05-2016/assets/js/levelSelector.js HTTP/1.1" 200 1500 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
